GeneName	YFR-1	YFR-2	YFR-3	YFR-4	YFR-5	YFR-6
OTP	-0.853778549	-0.856349689	-0.856895526	-0.856824417	-0.826491277	-0.815661991
OTUB1	12.32642633	12.20204597	12.29531524	11.85322869	11.68160178	11.71166664
OTUB2	7.660069773	7.484968269	7.582059815	7.587086939	7.947072493	7.62979017
OTUD1	7.54063751	7.599083208	7.771221134	7.574951225	7.560860094	7.642810195
OTUD3	9.03217802	9.198847131	9.158958269	8.997678519	9.050297774	8.951255715
OTUD4	11.54474484	11.74591626	11.57783586	11.74465112	11.80698326	11.8983652
OTUD5	11.30357721	11.27632127	11.30950359	11.20703088	11.12986476	11.21848501
OTUD6A	1.419372682	1.466543015	1.394051003	1.361784584	1.35076482	1.381299644
OTUD6B	9.108770859	9.248508234	9.221141176	8.615917855	8.649520032	8.709197955
OTUD6B-AS1	8.238430661	8.504911986	8.522055126	8.560596539	8.718672708	8.634333553
OTUD7A	7.77841571	7.621756759	7.310635764	8.533357484	8.45329906	8.378055856
OTUD7B	9.508600747	9.559361976	9.547465653	9.789417423	9.653579017	9.819667779
OTULIN	9.799649287	9.948815651	9.832126826	10.05279428	10.194617	10.1752115
OTX1	5.356082382	5.626494917	5.236746956	5.464472717	5.401054608	5.355612875
OTX2	9.040872463	9.050067669	9.056585913	12.52252136	12.59932284	12.60924132
OTX2-AS1	-0.338412668	-0.380274689	-0.381029316	-0.313219479	-0.320693807	-0.378200026
OVAAL	-0.849417803	-0.74738742	-0.818239249	-0.852620434	-0.853744432	-0.849430666
OVCA2	5.097019574	4.794227123	5.047905225	5.592298797	5.372242878	5.418956753
OVCH1	-1.731720539	-1.733694666	-1.734428002	-1.734331795	-1.694441638	-1.73172755
OVCH1-AS1	0.394229315	0.386558226	0.383773993	0.384136851	0.346610846	0.353934094
OVCH2	5.357730767	5.09313693	5.405164304	7.157915779	7.067232802	6.762898888
OVGP1	3.53991384	3.606008387	3.8178198	3.454481109	3.243969771	3.3466028
OVOL1	8.085762601	7.994271305	7.993999187	8.246848761	7.955585605	8.084930052
OVOL1-AS1	0.774643314	0.805897048	0.836266629	0.836867668	0.796602039	0.774626249
OVOL2	6.356833166	6.336114755	6.469359184	5.230986856	5.122729025	4.993885534
OVOL3	1.162765988	1.192687583	1.188930202	1.189420085	1.356629587	1.20298645
OXA1L	11.92495151	11.8933204	11.90006955	11.85288686	11.80258989	11.70878488
OXCT1	10.4594753	10.61492562	10.42866389	10.3772	10.50068249	10.39943948
OXCT1-AS1	2.512368655	2.713829234	2.558456149	2.469530949	2.529433327	2.512251857
OXCT2	7.236914459	7.087370972	7.04919753	6.85427327	6.906560854	6.851069447
OXCT2P1	7.127549772	6.976438	6.982654564	6.858906445	6.939126402	6.812852461
OXER1	5.17821837	5.311473429	5.222551816	5.632095148	5.529209111	5.487080854
OXGR1	1.935403465	2.081103663	2.038435278	1.841547566	1.987768752	1.895977678
OXLD1	9.694254621	9.576325387	9.665111183	9.782992587	9.600479228	9.656765977
OXNAD1	9.342164421	9.48893664	9.23622024	8.811335894	8.920685332	8.796749753
OXR1	8.502012116	8.707362773	8.542812022	7.927589148	8.170990437	8.083391472
OXSM	6.652934171	6.812048187	6.766058511	6.95194387	6.917469201	6.941098795
OXSR1	11.21963605	11.31698859	11.23591985	10.9076558	11.02418924	10.98763711
OXT	0.937555439	1.037125568	0.964811084	0.99898581	0.989194086	1.0163669
OXTR	6.748022408	6.703080192	6.976231672	8.676439487	8.740912695	8.73658749
P2RX1	5.186395333	5.034893298	5.244991309	3.337727003	3.413907996	3.544026457
P2RX2	7.890348002	7.745260868	7.858163979	7.499680847	7.405232439	7.645086359
P2RX3	2.994942936	2.906931177	3.060348929	2.617222949	2.528449483	2.498796161
P2RX4	7.826197845	7.595463834	7.785427486	8.432376	8.646363838	8.498918821
P2RX5	6.199867146	6.357272784	6.202647885	5.261024342	5.41142203	5.252811416
P2RX5-TAX1BP3	5.283703165	5.310681386	5.340382793	5.806107455	5.415261998	5.927943463
P2RX6	3.413283776	3.672950239	3.650051856	3.68141482	3.972980183	3.8275237
P2RX6P	-2.209476783	-2.210282048	-2.202133537	-2.210541939	-2.211165662	-2.209479643
P2RX7	4.173135094	4.414158715	4.312212974	4.097219212	4.384192872	4.514277034
P2RY1	10.2441879	10.26430085	10.27111727	10.5283998	10.4927465	10.52164318
P2RY10	-1.03706212	-1.040532469	-1.041582037	-1.041514388	-1.009813455	-0.964262931
P2RY11	0	0	0	0	0	0
P2RY12	-1.494260078	-1.496770571	-1.471366783	-1.497580806	-1.473188955	-1.494268994
P2RY13	-1.068817843	-1.038511688	-1.039911365	-1.073041759	-1.043576263	-1.068829184
P2RY14	-1.033448212	-1.002126896	-1.037727667	-1.003588182	-1.007581847	-1.033459933
P2RY2	7.610157186	7.486310131	7.462455912	7.295999337	7.22236852	7.379066926
P2RY4	-0.587224228	-0.667802049	-0.668428171	-0.668346595	-0.638073722	-0.666081542
P2RY6	2.073921802	2.175640649	2.101457801	2.006393233	1.92596334	2.18069679
P2RY8	2.972225393	2.80022379	2.833672552	2.472080706	2.577646842	2.421884447
P3H1	11.12639772	11.07626551	11.08993762	11.31970707	11.25009847	11.24654994
P3H2	8.778058039	8.696091665	8.762727816	13.54596023	13.65275138	13.61522518
P3H2-AS1	3.143244951	3.293305491	3.2768389	3.642626331	3.651727786	3.742785932
P3H3	10.3900708	10.24915159	10.44009682	10.28553489	10.28281164	10.24655314
P3H4	9.829196286	9.649503227	9.731330082	10.09875038	9.960938834	9.97404743
P4HA1	10.08405624	10.22238172	10.0334307	10.97952522	11.16807104	11.15517724
P4HA2	9.671768486	9.6597652	9.691703562	9.795336575	9.809041933	9.835453489
P4HA2-AS1	4.2246316	4.117720821	4.264290686	4.244951964	4.326302607	4.413499243
P4HA3	3.456068833	3.213434823	3.455676093	3.432623691	3.384939576	3.424567987
P4HA3-AS1	0	0	0	0	0	0
P4HB	14.18821021	14.01635659	14.13107947	14.85245977	14.79556976	14.82657295
P4HTM	8.324767326	8.225992904	8.296339448	7.854546426	7.542755167	7.512485853
PA2G4	13.81216804	13.79416168	13.72547744	13.29192525	13.25609528	13.29572145
PA2G4P4	7.986570628	7.932057865	8.013013898	7.428135835	7.552313324	7.751124686
PAAF1	9.471276654	9.492661895	9.548390339	9.524687386	9.470060377	9.477318933
PABPC1	15.80357768	15.84833926	15.79706995	15.38627747	15.36997868	15.35684276
PABPC1L	10.22059465	10.54765569	10.58973906	11.090012	11.06828278	10.92607677
PABPC1L2A	5.328467887	5.143981772	5.25154178	4.451234089	4.375771255	4.305504056
PABPC1L2B	5.292557578	5.231415665	5.329019606	4.46131438	4.385377879	4.315915464
PABPC1L2B-AS1	4.062248167	4.437580557	4.360716585	3.326566142	3.349030875	3.14638608
PABPC1P2	1.107783136	1.152425719	1.202307511	1.012601296	0.936986593	0.990443048
PABPC3	11.2127678	11.13379444	11.11502583	10.7298816	10.74634441	10.70290411
PABPC4	13.11086695	13.12527575	13.13097114	12.6349298	12.57585751	12.59564672
PABPC4L	8.110580157	7.954171985	8.047608446	9.039393061	9.037426907	8.960957758
PABPC5	5.701795138	6.084731526	5.827582494	5.666382451	5.632412499	5.646091942
PABPC5-AS1	0.682832892	0.850196381	0.676626672	0.676842478	0.705574828	0.723283204
PABPN1	9.591157997	9.560827972	9.737092744	9.767647967	9.423962717	9.43998692
PABPN1L	-1.73183195	-1.733881352	-1.691644078	-1.734542775	-1.736130152	-1.731839228
PACERR	-0.799390173	-0.801888234	-0.802496348	-0.732016044	-0.803657274	-0.719635952
PACRG	1.552994621	1.699185288	1.627691861	1.463425044	1.609475516	1.590865083
PACRG-AS1	0	0	0	0	0	0
PACRG-AS2	-2.209489606	-2.210245281	-2.210525994	-2.210489166	-2.211074479	-2.20949229
PACRG-AS3	0	0	0	0	0	0
PACRGL	8.328500707	8.578355395	8.438107753	8.056099611	7.942547276	8.161076807
PACS1	11.39370977	11.30521668	11.35183926	11.6678881	11.64542475	11.64737362
PACS2	10.81016932	10.50212352	10.74488805	10.64171529	10.57667806	10.5672602
PACSIN1	9.652089069	9.446453144	9.526436372	9.847080826	9.765770501	9.647083487
PACSIN2	11.81221588	11.68361131	11.76618105	12.01944266	11.89794128	11.94345723
PACSIN3	11.27822001	11.15145644	11.25701764	11.31320485	11.11448525	11.13391236
PADI1	2.453347714	2.484468022	2.47064242	2.611389867	2.497846051	2.417220188
PADI2	7.815616557	7.535572155	7.998592333	6.056265134	5.838401635	5.908383778
PADI3	4.604309664	4.603116338	4.630916308	4.758177342	4.614365302	4.435426652
PADI4	-0.070584208	0.031836775	-0.006017992	-0.074054875	-0.076004011	0.008544268
PADI6	-1.494416044	-1.496992803	-1.470918473	-1.443761371	-1.499820269	-1.494425196
PAEP	-0.377974976	-0.380124446	-0.380904831	-0.246946611	-0.350513958	-0.377982707
PAF1	10.67476118	10.52468195	10.58958907	10.79804741	10.75941284	10.89739255
PAFAH1B1	11.94551586	11.98311456	11.90897771	12.20019671	12.24751062	12.31204525
PAFAH1B2	11.82407241	11.91814792	11.85747253	11.85529996	11.80790908	11.85107796
PAFAH1B3	10.58703953	10.38403256	10.50739761	9.761184838	9.689977349	9.70746948
PAFAH2	8.799621582	9.057048916	8.931977961	8.563204368	8.912302494	8.75888165
PAG1	6.135243226	6.089282126	5.977939572	8.43107813	8.451737487	8.639520953
PAGE1	-1.731684856	-1.733634875	-1.713902548	-1.734264223	-1.735774622	-1.731691781
PAGE2	-1.970218724	-1.955001498	-1.972417764	-1.972339623	-1.973581558	-1.970224419
PAGE2B	-1.731770817	-1.71271294	-1.734524869	-1.734427006	-1.73598239	-1.731777949
PAGE3	0	0	0	0	0	0
PAGE4	1.421125606	1.468720746	1.395628283	1.29344235	1.320521277	1.302786793
PAGE5	0.665834524	0.661322615	0.659681424	0.659895416	0.719982476	0.745660035
PAGR1	11.27963475	11.13248828	11.22747623	11.71398453	11.60668055	11.65049009
PAH	4.832941113	4.780965369	4.789668591	3.680216481	3.629936906	3.566959778
PAICS	14.41510377	14.54121101	14.40966992	14.13573012	14.22432105	14.23920381
PAIP1	11.45081687	11.49492874	11.40965276	11.57785034	11.64453201	11.6545606
PAIP2	12.04477256	12.13609548	11.9564085	11.89087369	11.96429915	12.00723116
PAIP2B	10.46418305	10.63574904	10.45402065	8.816368116	8.855708677	8.827992733
PAK1	13.1662091	13.19013707	13.12895078	11.59973915	11.60301633	11.54686881
PAK1IP1	10.7768642	10.83170745	10.76111268	9.902670097	9.917880205	9.916310595
PAK2	11.33126728	11.48170044	11.34962262	11.6715891	11.73984174	11.80755585
PAK3	7.112724883	7.2907044	7.295311116	7.13129987	7.062373719	7.420796138
PAK4	11.79942779	11.51456241	11.76720979	11.72258309	11.50532433	11.54242717
PAK5	4.031645196	3.923135667	3.796250671	3.609409295	3.71907483	3.654876746
PAK6	0.447712343	0.397263752	0.521593418	0.323169246	0.353101699	0.327982707
PALB2	9.60200461	9.754352055	9.636585134	9.438454365	9.437228009	9.467613675
PALD1	11.86595049	11.71610862	11.81755494	11.11007759	11.01555403	11.04160792
PALLD	8.618698805	8.568819395	8.5808033	9.61239756	9.680644017	9.699155752
PALM	9.772005796	9.527926955	9.654689468	10.4680469	10.36580095	10.30714257
PALM2	7.16896046	7.306496358	7.241300039	6.390116282	6.288430676	6.03572505
PALM2-AKAP2	2.066231424	2.204036698	2.160582316	2.00275495	2.13567177	2.139719499
PALM3	11.14694339	11.0578574	11.07384487	11.19007246	11.13228986	11.16417753
PALMD	0.086730875	0.043271146	0.042211419	0.077466003	0.040190109	0.046177094
PAM	10.21027255	10.30594898	10.21988655	9.92965418	10.07312941	10.05711846
PAM16	4.458969387	4.36682956	4.403022952	4.474207591	4.267538147	4.290477732
PAMR1	8.179970217	8.287825442	8.230956308	7.441535355	7.224903212	7.531472379
PAN2	10.34502436	10.46406794	10.35225965	10.5687611	10.72397865	10.65324513
PAN3	10.02088109	10.29404468	10.11850932	10.33461441	10.53387162	10.51654134
PAN3-AS1	5.010887038	4.997018329	5.164684309	5.138022602	4.864817974	5.118852781
PANDAR	5.118390776	4.992305857	4.838672036	4.684730664	4.805939891	4.399772093
PANK1	10.425407	10.46282477	10.35090763	9.8913873	9.943420278	9.942001652
PANK2	9.269208662	9.21780345	9.264509542	9.058645325	9.159931729	9.072376387
PANK3	11.16301786	11.34060253	11.23717424	11.56929499	11.68025444	11.67793646
PANK4	10.26970865	10.22659614	10.29609005	9.9378672	9.910423801	9.948341037
PANO1	4.158351947	4.315113503	4.108699331	4.189647488	4.359528827	4.12727136
PANX1	9.785562602	9.80416327	9.664166682	9.649380763	9.701093936	9.702905246
PANX2	8.339489593	8.083637662	8.532906883	8.282876794	8.123944352	8.174430171
PANX3	-1.970117022	-1.971552931	-1.972086332	-1.956952934	-1.973128547	-1.970122122
PAOX	7.470982626	7.435798153	7.510799655	8.319795438	8.264327721	8.157452025
PAPD4	9.706166637	9.737316717	9.632101801	9.398422569	9.506786763	9.478379228
PAPD5	9.377583756	9.383798292	9.465412218	9.299441027	9.295853763	9.391457779
PAPD7	10.20867177	10.33502577	10.19474266	10.3907594	10.35117417	10.28850213
PAPLN	7.248579058	7.283059465	7.377812959	7.401587034	7.445674022	7.467872429
PAPOLA	12.99076864	13.13543013	12.99436548	12.65424081	12.71190065	12.86308349
PAPOLB	-0.519107856	-0.520991167	-0.487553349	-0.487269877	-0.491694067	-0.479388167
PAPOLG	9.745402804	9.951544012	9.907173974	9.587786106	9.646658607	9.616634318
PAPPA	5.295438148	5.455491376	5.401943304	5.617108839	5.461733612	5.411059792
PAPPA2	4.913862479	4.668647032	4.875462243	4.722501654	4.875887981	4.821928142
PAPPA-AS1	0	0	0	0	0	0
PAPSS1	11.87374633	11.85722797	11.80750593	11.56392459	11.58416906	11.58028903
PAPSS2	10.34087396	10.3038077	10.26085244	10.29687209	10.33119817	10.260879
PAQR3	9.758616316	9.956825158	9.832495695	9.683105986	9.634545772	9.726478643
PAQR4	9.496060109	9.438289905	9.70346631	10.10866703	9.819469331	9.785527753
PAQR5	7.854223516	8.111167939	7.981244214	6.754418661	6.700248229	6.419234397
PAQR6	5.821447853	6.070112794	6.117196247	6.336355868	6.260065586	6.243392603
PAQR7	9.101676069	9.049821578	9.116956776	9.514613332	9.501228055	9.450749943
PAQR8	9.086819371	9.373072712	9.285759603	8.518961386	8.381578256	8.32099449
PAQR9	7.005116295	6.923864033	6.916351307	6.787515111	6.719531163	6.585748576
PAQR9-AS1	1.815941985	1.758551966	1.874500303	1.784385324	1.851187617	1.740943744
PARD3	11.23951665	11.30794339	11.27734389	11.51760878	11.57852191	11.63165655
PARD3-AS1	1.689504113	1.66592886	1.556738577	1.625694154	1.610811171	1.689419364
PARD3B	6.211551937	6.240646681	5.83680723	5.78792234	5.930606777	5.803060319
PARD6A	7.417447976	7.213903563	7.345575917	5.192750337	4.783750967	5.07206564
PARD6B	8.571846973	8.686893145	8.596382458	8.2125002	8.117815939	8.217487159
PARD6G	9.65055886	9.562118508	9.810281315	9.213027666	9.260806269	9.265225477
PARD6G-AS1	3.910680995	4.104815616	4.027564762	3.787699436	3.808073859	3.788007025
PARG	11.05110906	11.24490405	11.11043701	10.72026188	10.81603366	10.84024825
PARGP1	8.537771714	8.817189348	8.575599788	8.461155502	8.391893775	8.441417654
PARK7	12.76149171	12.73996532	12.71555084	12.69020693	12.68686825	12.65566624
PARL	10.915011	11.00065456	10.94366053	10.6337958	10.53411362	10.45852845
PARM1	8.550138428	8.763754431	8.754812155	6.26226358	6.065512363	6.0953702
PARN	10.90381139	10.90556313	10.84007984	10.75665092	10.81561419	10.83885201
PARP1	15.14680398	15.12398426	15.1126623	13.88434843	13.90530559	13.9007942
PARP10	6.074079862	5.876248435	6.008357517	6.123211702	6.184871895	5.953626829
PARP11	8.151564857	8.635890643	8.399906216	8.969965235	8.910966506	9.071359118
PARP12	7.550824205	7.546683468	7.746957211	7.693845652	7.667153379	7.743356677
PARP14	9.556626336	9.568266171	9.466333141	9.176891271	9.333571321	9.33867067
PARP15	2.971893471	3.216758175	3.0622966	2.948818789	3.074457875	2.936092961
PARP16	8.002204446	8.008762389	8.160466467	7.296694592	7.362172473	7.207173171
PARP2	10.7004361	10.70596601	10.64713976	10.64676643	10.71613013	10.71279885
PARP3	6.649112195	6.554440976	6.493242334	7.262844519	6.949922515	7.018842932
PARP4	10.76615298	10.84372137	10.78573229	10.76601082	10.8665353	10.93577677
PARP6	9.228079208	9.264294901	9.373190901	9.826347418	9.751532377	9.83684997
PARP8	9.090728218	9.291292056	9.260489525	9.378616268	9.403820101	9.506919585
PARP9	6.819267236	6.840836035	6.895264339	6.92130966	6.811920073	6.77423336
PARPBP	9.286781423	9.491383184	9.286119774	9.227076062	9.401292885	9.578388644
PARS2	8.744577172	8.84872818	8.825360161	8.482157993	8.310334771	8.34399001
PART1	1.399043334	1.346045901	1.340653117	1.307150039	1.299017887	1.435997754
PARTICL	6.183555045	6.408194795	6.258406391	6.457632178	6.467494777	6.416006154
PARVA	9.625668096	9.743610692	9.681039119	10.88709308	10.83807984	11.03931296
PARVB	9.479291899	9.23342313	9.458612871	9.149691845	9.091572798	8.964301079
PARVG	3.477544191	3.513105509	3.246226052	3.600314269	3.683132806	3.573902044
PASD1	-0.846621005	-0.675374424	-0.814639061	-0.849927172	-0.851115731	-0.846634196
PASK	11.23018822	11.2564657	11.15144863	10.86806874	10.93709327	10.90564064
PATE1	0	0	0	0	0	0
PATE2	-1.708839448	-1.734292319	-1.735115177	-1.735007225	-1.73672296	-1.732085066
PATE3	-2.209477439	-2.210280175	-2.210578369	-2.210539249	-2.211161013	-2.20948029
PATE4	0	0	0	0	0	0
PATJ	10.84589997	10.97882738	10.93074619	10.93618979	10.98371272	10.98757549
PATL1	11.15022525	11.23017258	11.11174235	11.20977296	11.25283089	11.26070316
PATL2	1.602754368	1.783798244	1.647133743	1.58108341	1.53661626	1.716120075
PATZ1	11.14611841	11.00055072	11.04419016	11.82359648	11.67886268	11.70053275
PAUPAR	-1.731815443	-1.733853692	-1.734610847	-1.734511515	-1.736090253	-1.731822682
PAWR	10.90322796	10.96566268	11.01995523	9.906054802	9.929101942	9.98730895
PAX1	-1.970151166	-1.971643292	-1.956544408	-1.972124859	-1.973280595	-1.970156465
PAX2	2.385037971	2.326349525	2.319454331	2.546747416	2.568922164	2.49784371
PAX3	2.701471018	2.635195303	2.689900182	2.841372512	2.604540584	2.663777383
PAX4	2.317992786	2.110763713	2.275514602	2.211647321	2.22400321	2.281283338
PAX5	5.625344063	5.405461487	5.527855806	4.80028614	4.835194413	4.928056087
PAX6	4.098362934	4.129099875	4.021605132	4.025338575	4.062521468	4.266064552
PAX7	5.292743413	5.288032905	5.073572441	5.301681611	5.425007494	5.502779698
PAX8	0.565665151	0.597489455	0.594530793	0.692952259	0.61964912	0.605615936
PAX8-AS1	2.096809058	2.125810537	1.85672767	2.084717836	1.973487803	1.988655273
PAX9	1.900963237	1.922126312	1.881051841	2.014400211	2.049423613	2.155183025
PAXBP1	10.23293236	10.40581173	10.28077138	10.46161619	10.57875624	10.5660978
PAXBP1-AS1	4.424354675	4.391307278	4.592229898	4.412891766	4.805864223	4.73742512
PAXIP1	10.4308152	10.29880846	10.39823648	10.25600587	10.16216004	10.24063974
PAXIP1-AS1	7.042210427	6.99008476	7.14535782	6.189358551	6.148614014	6.253199127
PAXIP1-AS2	3.040003539	2.962737995	3.166425125	2.978789154	2.887760376	3.006195808
PBDC1	9.882938175	9.826187056	9.622556636	9.792073535	9.732413142	9.768065857
PBK	8.266081029	8.4985156	8.184647455	7.892120601	8.020684696	8.073157191
PBLD	5.364150868	5.251400002	5.164538741	5.447012437	5.464725377	5.236214851
PBOV1	-1.970240207	-1.971879022	-1.972487798	-1.972407932	-1.973677286	-1.970246027
PBRM1	11.22914661	11.2730933	11.22702411	11.53355064	11.63896023	11.6470635
PBX1	11.90662742	11.99027686	11.88735665	10.99336196	11.0384738	11.07490028
PBX2	12.49259568	12.43481981	12.44537103	12.94478033	12.92504664	12.91273026
PBX3	9.657878747	9.567325778	9.605152554	9.624295049	9.720778756	9.75232734
PBX4	5.021919568	5.521953911	5.468152575	5.459518031	5.333291015	5.308987597
PBXIP1	10.30582085	10.38072205	10.314504	10.73924758	10.88878434	10.82954452
PC	9.597404717	9.530724771	9.653839717	9.635786171	9.529055695	9.478103051
PCA3	-1.494112542	-1.496560353	-1.49746965	-1.497350358	-1.499246325	-1.494121235
PCAT1	0.322129065	0.314587449	0.311848939	0.411530297	0.274588926	0.361367599
PCAT18	1.339021106	1.253338474	1.250904999	1.319841568	1.452130758	1.33896867
PCAT19	-1.97019224	-1.939026255	-1.972331435	-1.97225542	-1.973463556	-1.970197779
PCAT2	0	0	0	0	0	0
PCAT29	-1.731933249	-1.734051098	-1.712620497	-1.734734611	-1.714157679	-1.709723445
PCAT4	-2.209475019	-2.210287085	-2.210588746	-2.202030183	-2.211178161	-2.209477903
PCAT5	-1.73214969	-1.734413797	-1.735254852	-1.735144513	-1.713146543	-1.684654433
PCAT6	7.084100513	7.264086097	7.459198758	6.876796879	6.593262509	6.547348092
PCAT7	6.550121935	6.35364586	6.509261139	6.166708004	6.421572933	6.524110066
PCBD1	10.01900963	10.05546878	10.05716537	10.08440907	9.970046594	9.955175573
PCBD2	7.641225587	7.593262481	7.522078926	7.767448374	7.811005944	7.550185313
PCBP1	14.00835609	13.84080816	13.96193844	13.68621206	13.57878434	13.56965666
PCBP1-AS1	6.412407945	6.478985424	6.398242555	6.289570451	6.448033517	6.151568042
PCBP2	14.0523381	14.05706563	14.02686865	14.1403705	14.14027574	14.15509996
PCBP2-OT1	0.901982745	0.896737245	1.028061477	1.029031269	0.954184734	1.019187715
PCBP3	7.549718187	7.470824228	7.520728299	7.332204669	7.483867472	7.184381449
PCBP4	9.938101115	9.740174327	9.824327638	10.69895126	10.49452365	10.61033987
PCCA	10.22047027	10.28777278	10.23434235	9.717333329	9.798231521	9.67757098
PCCA-AS1	-2.209421538	-2.210438129	-2.210815765	-2.210766223	-2.211553629	-2.198760588
PCCB	11.07700918	11.09676982	11.00672771	10.80382536	10.72214872	10.74138212
PCDH1	12.44212423	12.23442731	12.38407993	11.43300089	11.39448117	11.4758446
PCDH10	9.029372451	8.681942055	8.920640673	12.49258198	12.46366051	12.43968793
PCDH11X	6.568405985	7.080588818	6.694341576	6.494341022	6.73006582	6.790801326
PCDH11Y	5.949318316	6.126109426	6.025526775	5.674253592	6.074694047	6.060081677
PCDH12	4.7729269	4.599675716	4.580746762	4.56538088	4.59712838	4.432294667
PCDH15	3.165016945	3.169067826	3.120793744	3.150733922	3.002079156	3.132744131
PCDH17	5.869516885	5.619098205	5.72185577	5.946702227	6.069364744	6.027385787
PCDH18	10.07646916	10.06963411	10.04554013	8.185115368	8.256924022	8.39892611
PCDH19	6.74413333	6.958462282	6.911756364	5.554144188	5.537114016	5.480343225
PCDH20	6.101725291	5.656194488	5.859893878	8.454028275	8.468603634	8.43045611
PCDH7	7.25078124	7.14125204	7.128893748	8.868196886	8.946728449	8.864611911
PCDH8	3.363130161	3.303007095	3.591029348	3.075689694	3.0446878	2.975895837
PCDH9	4.598963978	4.566803384	4.559616123	5.176147146	5.141586371	5.293450062
PCDH9-AS2	0	0	0	0	0	0
PCDH9-AS3	-2.198750457	-2.210438576	-2.210816437	-2.210766865	-2.211554742	-2.209424991
PCDH9-AS4	0	0	0	0	0	0
PCDHA1	5.030300732	5.310288069	5.068285539	4.31629057	4.302329928	4.431542637
PCDHA10	7.525215564	7.43163786	7.40486288	8.146368177	8.023593736	8.096709078
PCDHA11	8.211649936	7.881457362	8.138126003	7.983616354	7.973797245	7.988435468
PCDHA12	7.842087927	7.788389913	7.847206021	7.758323522	7.678414986	7.821573158
PCDHA13	6.316936056	6.15568344	6.208317303	6.266350194	6.557146247	6.518334274
